country,date,Total_industry,Total_manufacturing,Total_construction,Total_retail_trade,Construction_permits_issued,Harmonised_unemployment,Earnings_manufacturing,CPI_all_items,CPI_core,PPI_manufacturing,Exports,Imports,Share_prices,Currency_conversions_usd,IR_3months,IR_10months,IR_immediate,Business_confidence,Consumer_confidence,Leading_indicators
MEX,1992-12-01,-0.802407221664992,,1.81818181818181,-4.43474015362096,,-0.5,1.75896873552155,1.4239024035053,1.13643350165336,0.006833545532965779,1.94113680971223,1.4527219358474,5.57101792542517,9.6861493720235e-05,,,0.9700000000000024,,,-0.0001428124792379748
MEX,1993-01-01,-0.235113719272144,,-2.53625503233906,9.76719122260006,,0.20000000000000018,0.347576945216914,1.25436438632972,1.3139008916132,0.006563442500364669,-3.12175837069311,-7.07779474182961,2.42440605643269,-0.0030615397746609485,,,0.029999999999997584,,,0.00038302525075195604
MEX,1993-02-01,1.32807794926527,2.14733998157498,2.63330006218613,-1.24168351631577,,0.5,0.488581285719442,0.817006507207326,1.06938686335941,0.0061345270208792435,2.5385154865762,5.42111444992186,-9.80622704802518,-0.0035816731172542138,,,-0.07000000000000028,,,-0.00012856503669311792
MEX,1993-03-01,0.701257394061995,2.55990234302079,0.273809172196466,0.148223756375007,,0.0,1.74695494645808,0.58278962159903,0.951844175818536,0.0032628230011284565,0.609703853255484,-0.726988938578926,4.36193085448389,0.003469064450294601,,,-1.4100000000000001,,,-0.001959976811143349
MEX,1993-04-01,-0.547678761910114,-0.601974189224768,-1.45496594520694,-11.3384010679081,,-0.5,-0.0752996627786804,0.576664567894379,0.712545091679176,0.004479804337515159,4.53776892276247,3.09832479041195,3.9015194166508,-0.0031742631950206768,,,-1.1499999999999986,,,-0.003101349579999635
MEX,1993-05-01,0.889682867425488,-1.0659658989252,2.41059227602628,9.2586582578855,,0.2999999999999998,1.30855201779339,0.571623272513132,0.520328998649581,0.005297639218693639,-1.16362798800817,-0.530784562030016,-5.9520145029093,0.008621112002838327,,,-0.41000000000000014,,,-0.002682131661057241
MEX,1993-06-01,-1.34273403116023,-0.472215857251158,-1.9830857134533,-0.0505600197829161,,-0.09999999999999964,1.70104957073885,0.560880943286796,0.568582843517676,0.0019404282874906364,6.37827543972498,1.88249098130361,-0.912464561728259,-0.0013383539817457546,,,-1.0700000000000003,,,-0.0009274332906104021
MEX,1993-07-01,-0.312079098563206,1.86762626520161,0.450084389912437,-1.24478436222088,,0.09999999999999964,1.33766646311805,0.480556492708959,0.46698128195199,0.002585181737547959,-0.830108481824723,4.96106867019849,6.03379447235427,0.0007716356565330429,,,-1.3200000000000003,,,0.001974943644084348
MEX,1993-08-01,-0.278765128101465,0.341180448935429,0.199359726259133,-2.12229062740308,,0.7000000000000002,1.07824023268045,0.535227462801238,0.65154082172209,0.004659421581320267,-4.9131459261498,-10.347595822892,8.44522735609137,-0.0037108146503515016,,,-0.4499999999999993,,,0.004296141534879894
MEX,1993-09-01,0.505248462622512,-0.653685458869704,1.43016073842158,-4.53305513032126,,-0.2999999999999998,0.0232041298996151,0.740627469533252,0.896163591435806,0.004231899267798767,6.02504717300588,6.32156654797366,0.87325434354836,0.0007593160492589401,,,-0.7300000000000004,,,0.0062617284086190494
